id,year,site,replicate,block,hybrid,date_planted,day_of_year_planted,day_of_year_harvested,date_harvested,yield_mg_ha,grain_moisture,soilpH,om_pct,soilk_ppm,soilp_ppm,previous_crop,longitude,latitude
172,2014,DEH1,1,7,LH74/TX205,2014-05-05,125,272,2014-09-29,11.34115409,18.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
173,2014,DEH1,1,7,LH74/PHM49,2014-05-05,125,272,2014-09-29,5.137829997,17.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
174,2014,DEH1,1,7,PHW52/PHN82,2014-05-05,125,272,2014-09-29,10.26254516,18,NA,NA,NA,NA,soybean,-75.204048,38.637405
175,2014,DEH1,1,7,CGR01/LH198,2014-05-05,125,272,2014-09-29,12.60078521,18.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
176,2014,DEH1,1,7,CG60/LH162,2014-05-05,125,272,2014-09-29,13.16100597,19.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
177,2014,DEH1,1,7,B73/PHM49,2014-05-05,125,272,2014-09-29,13.57988628,19.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
178,2014,DEH1,1,8,Z022E0121/LH195,2014-05-05,125,272,2014-09-29,13.59656085,22,NA,NA,NA,NA,soybean,-75.204048,38.637405
179,2014,DEH1,1,8,Z022E0110/LH195,2014-05-05,125,272,2014-09-29,11.49481499,18.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
180,2014,DEH1,1,8,Z022E0108/LH195,2014-05-05,125,272,2014-09-29,12.02104958,18.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
181,2014,DEH1,1,8,Z022E0095/LH195,2014-05-05,125,272,2014-09-29,12.0926266,20,NA,NA,NA,NA,soybean,-75.204048,38.637405
182,2014,DEH1,1,8,Z022E0073/LH195,2014-05-05,125,272,2014-09-29,11.96654433,20.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
183,2014,DEH1,1,8,Z022E0048/LH195,2014-05-05,125,272,2014-09-29,9.04947545,20.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
184,2014,DEH1,1,8,Z022E0077/LH195,2014-05-05,125,272,2014-09-29,12.57083093,22.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
185,2014,DEH1,1,8,Z022E0017/LH195,2014-05-05,125,272,2014-09-29,15.14976941,19.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
186,2014,DEH1,1,8,Z022E0155/LH195,2014-05-05,125,272,2014-09-29,10.90482731,21.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
187,2014,DEH1,1,8,Z022E0097/LH195,2014-05-05,125,272,2014-09-29,10.09047853,18,NA,NA,NA,NA,soybean,-75.204048,38.637405
188,2014,DEH1,1,9,Z013E0093/LH185,2014-05-05,125,272,2014-09-29,17.14570479,20.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
189,2014,DEH1,1,9,Z013E0059/LH185,2014-05-05,125,272,2014-09-29,10.88777053,19.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
190,2014,DEH1,1,9,Z013E0067/LH185,2014-05-05,125,272,2014-09-29,12.66263477,19,NA,NA,NA,NA,soybean,-75.204048,38.637405
191,2014,DEH1,1,9,Z013E0090/LH185,2014-05-05,125,272,2014-09-29,12.86790816,20.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
192,2014,DEH1,1,9,Z013E0046/LH185,2014-05-05,125,272,2014-09-29,13.29661335,25.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
193,2014,DEH1,1,9,Z013E0022/LH185,2014-05-05,125,272,2014-09-29,11.05027456,18.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
194,2014,DEH1,1,9,Z013E0079/LH185,2014-05-05,125,272,2014-09-29,16.08308846,22.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
195,2014,DEH1,1,9,Z013E0032/LH185,2014-05-05,125,272,2014-09-29,8.936133302,20.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
196,2014,DEH1,1,9,Z013E0056/LH185,2014-05-05,125,272,2014-09-29,12.39868936,18.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
197,2014,DEH1,1,9,Z013E0073/LH185,2014-05-05,125,272,2014-09-29,10.64431424,19.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
198,2014,DEH1,1,9,Z013E0080/LH185,2014-05-05,125,272,2014-09-29,10.57399624,18.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
199,2014,DEH1,1,9,Z013E0052/LH185,2014-05-05,125,272,2014-09-29,8.854086902,18.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
200,2014,DEH1,1,9,Z013E0036/LH185,2014-05-05,125,272,2014-09-29,11.28692613,17.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
201,2014,DEH1,1,9,Z013E0072/LH185,2014-05-05,125,272,2014-09-29,10.45207325,18.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
202,2014,DEH1,1,9,Z013E0020/LH185,2014-05-05,125,272,2014-09-29,13.32299291,18.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
203,2014,DEH1,1,9,Z013E0002/LH185,2014-05-05,125,272,2014-09-29,15.58701798,18.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
204,2014,DEH1,1,9,Z013E0082/LH185,2014-05-05,125,272,2014-09-29,11.58347126,16.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
205,2014,DEH1,1,9,Z013E0045/LH185,2014-05-05,125,272,2014-09-29,11.80317097,16.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
206,2014,DEH1,1,9,Z013E0039/LH185,2014-05-05,125,272,2014-09-29,11.11798458,17.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
207,2014,DEH1,1,9,Z013E0037/LH185,2014-05-05,125,272,2014-09-29,13.19125252,20.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
208,2014,DEH1,1,9,Z013E0034/LH185,2014-05-05,125,272,2014-09-29,18.43474312,19.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
209,2014,DEH1,1,9,Z013E0078/LH185,2014-05-05,125,272,2014-09-29,13.06533512,19.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
210,2014,DEH1,1,9,Z013E0063/LH185,2014-05-05,125,272,2014-09-29,9.458261086,18.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
211,2014,DEH1,1,9,Z013E0087/LH185,2014-05-05,125,272,2014-09-29,14.51546857,23.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
212,2014,DEH1,1,9,Z013E0055/LH185,2014-05-05,125,272,2014-09-29,11.67801048,21.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
213,2014,DEH1,1,9,Z013E0026/LH185,2014-05-05,125,272,2014-09-29,11.84671222,19.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
214,2014,DEH1,1,9,Z013E0028/LH185,2014-05-05,125,272,2014-09-29,7.667456699,18.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
215,2014,DEH1,1,9,Z013E0014/LH185,2014-05-05,125,272,2014-09-29,10.20762773,17.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
216,2014,DEH1,1,9,Z013E0006/LH185,2014-05-05,125,272,2014-09-29,14.01948053,18.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
217,2014,DEH1,1,10,CG120/LH185,2014-05-05,125,272,2014-09-29,11.05695938,18.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
218,2014,DEH1,1,10,CGR03/LH185,2014-05-05,125,272,2014-09-29,10.96705157,23.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
219,2014,DEH1,1,10,W10005_0220/LH185,2014-05-05,125,272,2014-09-29,10.15223067,20.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
220,2014,DEH1,1,10,TX740/LH185,2014-05-05,125,272,2014-09-29,11.23611551,19,NA,NA,NA,NA,soybean,-75.204048,38.637405
221,2014,DEH1,1,10,CG65/LH185,2014-05-05,125,272,2014-09-29,14.35750602,19.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
222,2014,DEH1,1,10,PB80/LH185,2014-05-05,125,272,2014-09-29,12.12194388,17.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
223,2014,DEH1,1,10,W10005_0147/LH185,2014-05-05,125,272,2014-09-29,13.1016145,18.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
224,2014,DEH1,1,10,W10005_0029/LH185,2014-05-05,125,272,2014-09-29,13.91795673,20.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
225,2014,DEH1,1,10,W10005_0107/LH185,2014-05-05,125,272,2014-09-29,11.83750935,18.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
226,2014,DEH1,1,10,TX772W/LH185,2014-05-05,125,272,2014-09-29,10.98176267,18.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
227,2014,DEH1,1,10,TX204/LH185,2014-05-05,125,272,2014-09-29,11.68410326,19.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
228,2014,DEH1,1,10,W10005_0037/LH185,2014-05-05,125,272,2014-09-29,9.461566023,16.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
229,2014,DEH1,1,10,LH195/LH185,2014-05-05,125,272,2014-09-29,17.59362509,20.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
230,2014,DEH1,1,10,TX772/LH185,2014-05-05,125,272,2014-09-29,12.4408217,17.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
231,2014,DEH1,1,10,TX714/LH185,2014-05-05,125,272,2014-09-29,10.65102903,17.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
232,2014,DEH1,1,10,W10004_0076/LH185,2014-05-05,125,272,2014-09-29,11.63935545,18.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
233,2014,DEH1,2,1,Z022E0155/LH195,2014-05-05,125,272,2014-09-29,13.18415552,22.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
234,2014,DEH1,2,1,Z022E0017/LH195,2014-05-05,125,272,2014-09-29,11.97571722,20.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
235,2014,DEH1,2,1,Z022E0073/LH195,2014-05-05,125,272,2014-09-29,11.9138152,21.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
236,2014,DEH1,2,1,Z022E0097/LH195,2014-05-05,125,272,2014-09-29,12.94246786,21.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
237,2014,DEH1,2,1,Z022E0048/LH195,2014-05-05,125,272,2014-09-29,13.83067938,21.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
238,2014,DEH1,2,1,Z022E0121/LH195,2014-05-05,125,272,2014-09-29,11.4247443,20.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
239,2014,DEH1,2,1,Z022E0110/LH195,2014-05-05,125,272,2014-09-29,12.70625096,20.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
240,2014,DEH1,2,1,Z022E0108/LH195,2014-05-05,125,272,2014-09-29,11.10526694,19.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
241,2014,DEH1,2,1,Z022E0095/LH195,2014-05-05,125,272,2014-09-29,8.728933913,21.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
242,2014,DEH1,2,1,Z022E0077/LH195,2014-05-05,125,272,2014-09-29,9.117432775,23,NA,NA,NA,NA,soybean,-75.204048,38.637405
243,2014,DEH1,2,2,Z013E0087/LH185,2014-05-05,125,272,2014-09-29,17.36194218,21.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
244,2014,DEH1,2,2,Z013E0007/LH185,2014-05-05,125,272,2014-09-29,12.76110844,20.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
245,2014,DEH1,2,2,Z013E0093/LH185,2014-05-05,125,272,2014-09-29,12.61002555,22.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
246,2014,DEH1,2,2,Z013E0080/LH185,2014-05-05,125,272,2014-09-29,15.4904928,22,NA,NA,NA,NA,soybean,-75.204048,38.637405
247,2014,DEH1,2,2,Z013E0036/LH185,2014-05-05,125,272,2014-09-29,16.28817449,23.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
248,2014,DEH1,2,2,Z013E0014/LH185,2014-05-05,125,272,2014-09-29,12.29534447,21.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
249,2014,DEH1,2,2,Z013E0073/LH185,2014-05-05,125,272,2014-09-29,11.01646077,25,NA,NA,NA,NA,soybean,-75.204048,38.637405
250,2014,DEH1,2,2,Z013E0072/LH185,2014-05-05,125,272,2014-09-29,13.0578784,20.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
251,2014,DEH1,2,2,Z013E0002/LH185,2014-05-05,125,272,2014-09-29,15.51095194,20.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
252,2014,DEH1,2,2,Z013E0067/LH185,2014-05-05,125,272,2014-09-29,15.41150403,20.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
253,2014,DEH1,2,2,Z013E0028/LH185,2014-05-05,125,272,2014-09-29,13.74719409,22.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
254,2014,DEH1,2,2,Z013E0046/LH185,2014-05-05,125,272,2014-09-29,16.22454881,23.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
255,2014,DEH1,2,2,Z013E0079/LH185,2014-05-05,125,272,2014-09-29,16.2334669,21.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
256,2014,DEH1,2,2,Z013E0037/LH185,2014-05-05,125,272,2014-09-29,11.545101,21.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
257,2014,DEH1,2,2,Z013E0078/LH185,2014-05-05,125,272,2014-09-29,14.09522432,22.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
258,2014,DEH1,2,2,Z013E0039/LH185,2014-05-05,125,272,2014-09-29,15.11975518,22.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
259,2014,DEH1,2,2,Z013E0022/LH185,2014-05-05,125,272,2014-09-29,12.81798935,21.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
260,2014,DEH1,2,2,Z013E0006/LH185,2014-05-05,125,272,2014-09-29,14.20898614,21,NA,NA,NA,NA,soybean,-75.204048,38.637405
261,2014,DEH1,2,2,Z013E0032/LH185,2014-05-05,125,272,2014-09-29,11.63338258,21.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
262,2014,DEH1,2,2,Z013E0045/LH185,2014-05-05,125,272,2014-09-29,14.83010469,22.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
263,2014,DEH1,2,2,Z013E0026/LH185,2014-05-05,125,272,2014-09-29,15.62868569,21.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
264,2014,DEH1,2,2,Z013E0059/LH185,2014-05-05,125,272,2014-09-29,13.02685245,21.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
265,2014,DEH1,2,2,Z013E0082/LH185,2014-05-05,125,272,2014-09-29,13.46278954,22.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
266,2014,DEH1,2,2,Z013E0052/LH185,2014-05-05,125,272,2014-09-29,15.44665179,24.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
267,2014,DEH1,2,2,Z013E0020/LH185,2014-05-05,125,272,2014-09-29,17.48005063,21.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
268,2014,DEH1,2,2,Z013E0090/LH185,2014-05-05,125,272,2014-09-29,11.63098444,22.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
269,2014,DEH1,2,2,Z013E0056/LH185,2014-05-05,125,272,2014-09-29,14.92625516,23.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
270,2014,DEH1,2,2,Z013E0055/LH185,2014-05-05,125,272,2014-09-29,14.90729486,22.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
271,2014,DEH1,2,2,Z013E0063/LH185,2014-05-05,125,272,2014-09-29,14.08465751,20.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
272,2014,DEH1,2,3,M0186/LH185,2014-05-05,125,272,2014-09-29,11.52546623,19.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
273,2014,DEH1,2,3,M0287/LH185,2014-05-05,125,272,2014-09-29,12.45879278,17.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
274,2014,DEH1,2,3,M0352/LH185,2014-05-05,125,272,2014-09-29,12.41397751,18.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
275,2014,DEH1,2,3,M0317/LH185,2014-05-05,125,272,2014-09-29,10.36356685,19.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
276,2014,DEH1,2,3,M0001/LH185,2014-05-05,125,272,2014-09-29,11.55784113,18.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
277,2014,DEH1,2,3,M0269/LH185,2014-05-05,125,272,2014-09-29,11.22802179,16.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
278,2014,DEH1,2,3,M0051/LH185,2014-05-05,125,272,2014-09-29,11.30723538,18,NA,NA,NA,NA,soybean,-75.204048,38.637405
279,2014,DEH1,2,3,M0114/LH185,2014-05-05,125,272,2014-09-29,11.72780938,17.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
280,2014,DEH1,2,3,M0028/LH185,2014-05-05,125,272,2014-09-29,9.369837126,17.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
281,2014,DEH1,2,3,M0052/LH185,2014-05-05,125,272,2014-09-29,10.74966758,18.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
282,2014,DEH1,2,3,M0030/LH185,2014-05-05,125,272,2014-09-29,15.17573678,19,NA,NA,NA,NA,soybean,-75.204048,38.637405
283,2014,DEH1,2,3,M0297/LH185,2014-05-05,125,272,2014-09-29,11.58616917,18.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
284,2014,DEH1,2,3,M0101/LH185,2014-05-05,125,272,2014-09-29,13.22837125,17.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
285,2014,DEH1,2,3,M0088/LH185,2014-05-05,125,272,2014-09-29,12.32254838,18.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
286,2014,DEH1,2,3,M0346/LH185,2014-05-05,125,272,2014-09-29,12.73532842,18.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
287,2014,DEH1,2,3,M0378/LH185,2014-05-05,125,272,2014-09-29,8.78169302,16.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
288,2014,DEH1,2,3,M0045/LH185,2014-05-05,125,272,2014-09-29,10.7781455,20.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
289,2014,DEH1,2,3,M0027/LH185,2014-05-05,125,272,2014-09-29,12.24663222,19.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
290,2014,DEH1,2,3,M0272/LH185,2014-05-05,125,272,2014-09-29,10.77095107,17.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
291,2014,DEH1,2,3,M0296/LH185,2014-05-05,125,272,2014-09-29,11.93629778,17.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
292,2014,DEH1,2,3,M0143/LH185,2014-05-05,125,272,2014-09-29,14.68711553,18,NA,NA,NA,NA,soybean,-75.204048,38.637405
293,2014,DEH1,2,3,M0012/LH185,2014-05-05,125,272,2014-09-29,11.65698928,17.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
294,2014,DEH1,2,3,M0003/LH185,2014-05-05,125,272,2014-09-29,12.50555653,18.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
295,2014,DEH1,2,3,M0163/LH185,2014-05-05,125,272,2014-09-29,11.26616722,17.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
296,2014,DEH1,2,3,M0323/LH185,2014-05-05,125,272,2014-09-29,13.31118206,17,NA,NA,NA,NA,soybean,-75.204048,38.637405
297,2014,DEH1,2,3,M0311/LH185,2014-05-05,125,272,2014-09-29,9.703478513,17,NA,NA,NA,NA,soybean,-75.204048,38.637405
298,2014,DEH1,2,3,M0076/LH185,2014-05-05,125,272,2014-09-29,13.89932617,20.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
299,2014,DEH1,2,3,M0039/LH185,2014-05-05,125,272,2014-09-29,11.34170866,19.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
300,2014,DEH1,2,3,M0154/LH185,2014-05-05,125,272,2014-09-29,9.759010464,18.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
301,2014,DEH1,2,3,M0022/LH185,2014-05-05,125,272,2014-09-29,12.5670089,18.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
302,2014,DEH1,2,3,M0058/LH185,2014-05-05,125,272,2014-09-29,14.54382659,18.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
303,2014,DEH1,2,3,M0106/LH185,2014-05-05,125,272,2014-09-29,13.72058972,17.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
304,2014,DEH1,2,3,M0118/LH185,2014-05-05,125,272,2014-09-29,14.32589552,19,NA,NA,NA,NA,soybean,-75.204048,38.637405
305,2014,DEH1,2,3,M0369/LH185,2014-05-05,125,272,2014-09-29,10.544026970000001,18.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
306,2014,DEH1,2,3,M0099/LH185,2014-05-05,125,272,2014-09-29,12.59773508,18,NA,NA,NA,NA,soybean,-75.204048,38.637405
307,2014,DEH1,2,3,M0035/LH185,2014-05-05,125,272,2014-09-29,8.94971278,15.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
308,2014,DEH1,2,3,M0083/LH185,2014-05-05,125,272,2014-09-29,12.76717873,17.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
309,2014,DEH1,2,3,M0075/LH185,2014-05-05,125,272,2014-09-29,10.51285114,16.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
310,2014,DEH1,2,3,M0172/LH185,2014-05-05,125,272,2014-09-29,10.19996867,16.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
311,2014,DEH1,2,3,M0151/LH185,2014-05-05,125,272,2014-09-29,8.187703436,16.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
312,2014,DEH1,2,3,M0325/LH185,2014-05-05,125,272,2014-09-29,11.39641626,17.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
313,2014,DEH1,2,3,M0266/LH185,2014-05-05,125,272,2014-09-29,8.538881226,15.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
314,2014,DEH1,2,3,M0355/LH185,2014-05-05,125,272,2014-09-29,10.29941658,16.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
315,2014,DEH1,2,4,B73_NC230-129-1-1-1-1/LH195,2014-05-05,125,272,2014-09-29,14.19594625,21.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
316,2014,DEH1,2,4,MOG_MO45-030-1-1-1-1-B/LH195,2014-05-05,125,272,2014-09-29,12.24236054,20.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
317,2014,DEH1,2,4,MOG_PHG83-014-1-1-1-1-B/LH195,2014-05-05,125,272,2014-09-29,8.762807653,18.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
318,2014,DEH1,2,4,PHN11_PHW65_0237/LH195,2014-05-05,125,272,2014-09-29,15.86542718,21.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
319,2014,DEH1,2,4,PHW65_MOG_0029/LH195,2014-05-05,125,272,2014-09-29,14.43621001,20.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
320,2014,DEH1,2,4,B73_NC230-128-1-1-1-1/LH195,2014-05-05,125,272,2014-09-29,12.06002687,21.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
321,2014,DEH1,2,4,PHN11_PHG47_0048/LH195,2014-05-05,125,272,2014-09-29,10.63095959,19.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
322,2014,DEH1,2,4,PHN11_PHG47_0388/LH195,2014-05-05,125,272,2014-09-29,11.44033222,18.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
323,2014,DEH1,2,4,MOG_OH43_0300/LH195,2014-05-05,125,272,2014-09-29,13.81868867,21.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
324,2014,DEH1,2,4,MOG_PHG83-090-1-1-1-1-B/LH195,2014-05-05,125,272,2014-09-29,13.97516738,22.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
325,2014,DEH1,2,4,PHN11_OH43_0142/LH195,2014-05-05,125,272,2014-09-29,10.09017877,20.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
326,2014,DEH1,2,4,MOG_LH145_0131/LH195,2014-05-05,125,272,2014-09-29,8.899726523,18.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
327,2014,DEH1,2,4,PHW65_MOG_0271/PB80,2014-05-05,125,272,2014-09-29,11.50837947,19.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
328,2014,DEH1,2,4,MO44_LH145_0143/LH195,2014-05-05,125,272,2014-09-29,14.41267825,20.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
329,2014,DEH1,2,4,MO44_LH145_0138/LH195,2014-05-05,125,272,2014-09-29,10.27573494,17.4,NA,NA,NA,NA,soybean,-75.204048,38.637405
330,2014,DEH1,2,4,MOG_LH123HT-059-1-1-1-1-B/LH195,2014-05-05,125,272,2014-09-29,14.4640884,20.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
331,2014,DEH1,2,4,PHN11_PHW65_0294/LH195,2014-05-05,125,272,2014-09-29,12.3579959,21.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
332,2014,DEH1,2,4,PHN11_PHW65_0065/LH195,2014-05-05,125,272,2014-09-29,12.57450309,20.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
333,2014,DEH1,2,4,PHN11_PHW65_0328/LH195,2014-05-05,125,272,2014-09-29,13.34625488,21.2,NA,NA,NA,NA,soybean,-75.204048,38.637405
334,2014,DEH1,2,4,MOG_MO45-085-1-1-1-1-B/LH195,2014-05-05,125,272,2014-09-29,11.53056228,21.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
335,2014,DEH1,2,4,MOG_PHG83-129-1-1-1-1-B/LH195,2014-05-05,125,272,2014-09-29,13.40523416,20.5,NA,NA,NA,NA,soybean,-75.204048,38.637405
336,2014,DEH1,2,4,B73_NC230-126-1-1-1-1/LH195,2014-05-05,125,272,2014-09-29,13.26157051,21.7,NA,NA,NA,NA,soybean,-75.204048,38.637405
337,2014,DEH1,2,4,PHW65_MOG_0176/LH195,2014-05-05,125,272,2014-09-29,13.61694506,21,NA,NA,NA,NA,soybean,-75.204048,38.637405
338,2014,DEH1,2,4,PHN11_PHW65_0015/LH195,2014-05-05,125,272,2014-09-29,13.56523513,21.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
339,2014,DEH1,2,4,PHN11_PHG47_0287/LH195,2014-05-05,125,272,2014-09-29,12.65738883,18.8,NA,NA,NA,NA,soybean,-75.204048,38.637405
340,2014,DEH1,2,4,PHN11_PHW65_0359/LH195,2014-05-05,125,272,2014-09-29,10.23923822,20.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
341,2014,DEH1,2,4,PHN11_PHW65_0275/LH195,2014-05-05,125,272,2014-09-29,12.06572246,19.9,NA,NA,NA,NA,soybean,-75.204048,38.637405
342,2014,DEH1,2,4,PHN11_OH43_0215/LH195,2014-05-05,125,272,2014-09-29,10.99008122,20.3,NA,NA,NA,NA,soybean,-75.204048,38.637405
343,2014,DEH1,2,4,MOG_LH145_0131/LH195,2014-05-05,125,272,2014-09-29,11.74939266,19.6,NA,NA,NA,NA,soybean,-75.204048,38.637405
344,2014,DEH1,2,4,B73_NC230-041-1-1-1-1/LH195,2014-05-05,125,272,2014-09-29,12.37650656,22.1,NA,NA,NA,NA,soybean,-75.204048,38.637405
